datetime,DO,PH,AMMONIA(mg/l),TEMP,NITRATE(PPM),TURBIDITY,feed_label
2022-07-14 22:20:00,12.693,8.2827,0.02062,27.0519,10.7405,27.3719,0
2022-07-14 22:40:00,17.0195,5.7334,0.02704,27.4421,6.1247,19.5023,1
2022-07-14 23:00:00,14.8576,6.1126,0.01961,18.5991,20.6982,19.6973,1
2022-07-14 23:20:00,7.0407,6.8148,0.02494,20.6119,32.4404,24.7656,1
2022-07-14 23:40:00,14.4686,7.0058,0.04347,23.3999,20.3761,19.351,0
2022-07-15 00:00:00,14.2963,8.0902,0.0188,27.6943,12.2482,18.6173,0
2022-07-15 00:20:00,16.0765,7.736,0.02733,18.2241,10.0461,26.2898,1
2022-07-15 00:40:00,6.011,7.8564,0.03063,29.2775,39.7685,38.3198,0
2022-07-15 01:00:00,9.0955,6.578,0.02698,29.1744,39.0911,31.4102,0
2022-07-15 01:20:00,17.1284,8.0882,0.04493,20.2829,26.0999,33.2756,1
2022-07-15 01:40:00,9.2656,7.4303,0.03324,21.8848,39.0077,25.6988,1
2022-07-15 02:00:00,18.6301,6.9179,0.03305,28.4548,30.4964,15.8319,0
2022-07-15 02:20:00,10.7199,6.3607,0.03876,26.8703,30.5667,38.0647,1
2022-07-15 02:40:00,10.0062,5.8801,0.02605,26.7538,37.3374,34.6245,1
2022-07-15 03:00:00,12.7394,6.8019,0.03656,30.1594,8.7823,15.9317,0
2022-07-15 03:20:00,18.5505,7.0498,0.04068,25.7838,16.5557,24.7034,0
2022-07-15 03:40:00,16.7931,6.1278,0.03861,23.4088,4.749,24.9453,1
2022-07-15 04:00:00,13.6113,6.9117,0.02114,18.4332,29.8164,20.9636,1
2022-07-15 04:20:00,7.8877,8.0245,0.02721,29.1671,11.5732,32.6848,0
2022-07-15 04:40:00,15.1722,8.8979,0.02749,21.9528,22.6413,23.9297,1
2022-07-15 05:00:00,11.74,7.5093,0.03885,29.2931,10.0686,24.5811,0
2022-07-15 05:20:00,6.6366,8.8542,0.04072,20.0572,16.8931,37.2133,1
2022-07-15 05:40:00,12.3531,7.4175,0.01849,18.6256,34.3132,30.0355,1
2022-07-15 06:00:00,5.5996,8.0798,0.02587,28.745,26.3727,37.8572,0
2022-07-15 06:20:00,16.5656,8.3446,0.01946,20.2415,12.1756,30.0526,1
2022-07-15 06:40:00,9.1957,5.7941,0.01617,29.6352,28.303,26.0429,1
2022-07-15 07:00:00,12.2282,8.1028,0.03348,26.7292,21.7353,30.2412,0
2022-07-15 07:20:00,18.4497,8.8251,0.01791,27.9457,6.2301,24.8344,1
2022-07-15 07:40:00,13.9852,8.1419,0.04467,27.0956,14.2024,25.0504,0
2022-07-15 08:00:00,19.4102,5.7976,0.03403,29.4386,8.7018,18.572,1
2022-07-15 08:20:00,13.4294,6.3016,0.0251,18.5175,16.1692,29.3708,1
2022-07-15 08:40:00,16.0484,8.9371,0.02107,18.072,21.5888,26.0608,1
2022-07-15 09:00:00,15.7605,6.0828,0.03998,30.7853,11.6993,19.7604,1
2022-07-15 09:20:00,16.1869,8.682,0.02358,21.0509,20.1455,15.1872,1
2022-07-15 09:40:00,12.6531,8.9288,0.02229,28.1325,10.231,34.7427,1
2022-07-15 10:00:00,8.4943,8.936,0.04028,25.3689,27.9883,25.3462,1
2022-07-15 10:20:00,9.2384,5.6422,0.0191,30.5478,23.2789,22.0636,1
2022-07-15 10:40:00,5.1257,7.6278,0.02052,27.6215,38.8542,15.2568,0
2022-07-15 11:00:00,19.5212,7.9982,0.02967,29.0205,15.003,19.1086,0
2022-07-15 11:20:00,11.7857,5.7327,0.03844,23.4857,11.3354,25.5184,1
2022-07-15 11:40:00,8.3377,6.0348,0.03188,26.0581,14.4922,22.692,1
2022-07-15 12:00:00,16.0049,8.8261,0.04336,23.3106,4.2822,21.4615,1
2022-07-15 12:20:00,8.0911,8.3355,0.02852,19.6278,20.8604,29.6377,1
2022-07-15 12:40:00,9.6366,8.5755,0.03776,27.4021,13.6835,15.1966,1
2022-07-15 13:00:00,5.0023,8.5249,0.03245,21.6039,27.1849,19.7404,1
2022-07-15 13:20:00,7.9618,5.7428,0.02069,24.2786,8.9715,38.9709,1
2022-07-15 13:40:00,12.9287,7.8565,0.03209,18.3259,33.6547,31.4032,1
2022-07-15 14:00:00,17.5222,6.8335,0.02622,26.0495,17.9371,24.0474,0
2022-07-15 14:20:00,6.7362,6.2817,0.02927,23.7237,21.7042,38.608,1
2022-07-15 14:40:00,6.1143,6.7408,0.03611,18.4487,5.0555,35.699,1
2022-07-15 15:00:00,13.0983,6.5554,0.03002,27.9324,19.8147,39.4267,0
2022-07-15 15:20:00,9.5578,7.2644,0.03066,19.0399,5.5148,37.0893,1
2022-07-15 15:40:00,12.5798,7.797,0.0223,28.8883,9.976,16.8774,0
2022-07-15 16:00:00,6.1263,6.4661,0.0408,20.0795,34.7175,29.4449,1
2022-07-15 16:20:00,11.8516,8.1495,0.02468,20.3465,10.6288,28.8782,1
2022-07-15 16:40:00,10.0273,7.4009,0.01824,21.934,26.0603,37.5406,1
2022-07-15 17:00:00,13.1894,8.7876,0.03745,25.4676,29.3751,21.7408,1
2022-07-15 17:20:00,7.6708,6.6995,0.04143,20.8972,3.8872,25.5266,1
2022-07-15 17:40:00,17.3698,7.61,0.03032,23.6876,28.1499,28.6054,0
2022-07-15 18:00:00,5.8668,5.9517,0.01509,23.5444,20.4468,21.7371,1
2022-07-15 18:20:00,6.3593,7.6297,0.0259,25.4515,10.5544,28.3555,0
2022-07-15 18:40:00,15.4053,7.9099,0.03142,24.5042,6.0144,35.6098,0
2022-07-15 19:00:00,5.3791,5.709,0.03518,18.2852,39.3317,38.4242,1
2022-07-15 19:20:00,10.0493,7.7334,0.01518,23.3574,5.9947,38.1108,0
2022-07-15 19:40:00,11.1919,7.4372,0.02139,19.5324,9.3443,27.8043,1
2022-07-15 20:00:00,16.5563,6.6967,0.03253,27.9189,7.3074,27.149,0
2022-07-15 20:20:00,10.4595,7.3987,0.0375,19.3229,9.9236,32.6483,1
2022-07-15 20:40:00,9.6477,5.859,0.04149,21.7981,24.6266,18.6843,1
2022-07-15 21:00:00,19.5634,7.7135,0.0433,18.7724,17.4527,18.0194,1
2022-07-15 21:20:00,16.619,7.2497,0.03488,20.5139,32.1294,16.5695,1
2022-07-15 21:40:00,10.6178,5.8128,0.03171,20.9074,8.2224,31.0678,1
2022-07-15 22:00:00,13.8617,7.2375,0.04277,24.2147,39.723,34.5795,0
2022-07-15 22:20:00,19.0742,5.7786,0.03964,25.6196,3.783,16.1228,1
2022-07-15 22:40:00,5.0553,5.6097,0.01984,26.7703,15.6017,19.813,1
2022-07-15 23:00:00,19.6215,6.9479,0.03069,23.2442,12.2934,37.8358,0
2022-07-15 23:20:00,7.3251,5.9052,0.03398,26.7109,21.1111,37.0426,1
2022-07-15 23:40:00,17.2463,8.7016,0.01767,21.721,28.6245,25.9988,1
2022-07-16 00:00:00,17.0354,7.5423,0.03071,20.3706,35.5109,27.2581,1
2022-07-16 00:20:00,9.8127,6.9567,0.03203,22.7312,6.4387,28.2023,0
2022-07-16 00:40:00,6.9172,6.1651,0.04289,28.0099,6.5631,28.6896,1
2022-07-16 01:00:00,6.0587,6.2641,0.02133,26.1172,3.0473,22.7904,1
2022-07-16 01:20:00,13.1961,8.3354,0.02769,26.0313,7.972,17.6428,0
2022-07-16 01:40:00,14.786,6.5948,0.04301,25.1935,7.6594,22.5517,0
2022-07-16 02:00:00,5.3982,8.6768,0.03598,18.8772,19.82,26.5574,1
2022-07-16 02:20:00,6.9048,6.0106,0.04466,24.1086,22.0855,19.2091,1
2022-07-16 02:40:00,17.3752,5.8212,0.02964,25.1888,15.5256,17.7871,1
2022-07-16 03:00:00,12.4689,6.7782,0.03314,30.6365,37.9009,37.8025,0
2022-07-16 03:20:00,8.48,7.0241,0.01991,30.6946,4.7572,23.3882,0
2022-07-16 03:40:00,15.9493,8.9353,0.03259,20.7147,19.8328,35.7398,1
2022-07-16 04:00:00,12.8673,6.3284,0.01614,22.1953,24.7434,37.2729,1
2022-07-16 04:20:00,16.2858,8.5886,0.03296,27.7596,25.0009,29.89,1
2022-07-16 04:40:00,5.3195,8.9006,0.03319,29.87,4.1484,35.1406,1
2022-07-16 05:00:00,9.0303,7.76,0.03016,30.1033,35.4724,27.8102,0
2022-07-16 05:20:00,12.3302,5.649,0.03336,26.0097,28.191,27.3803,1
2022-07-16 05:40:00,16.8134,8.1059,0.03044,18.4684,22.7636,39.3802,1
2022-07-16 06:00:00,8.2807,6.8349,0.02363,24.3787,16.8778,18.6831,0
2022-07-16 06:20:00,17.2693,7.4222,0.03206,25.8805,18.1149,23.4882,0
2022-07-16 06:40:00,19.1991,7.8257,0.03806,26.742,28.4574,24.3595,0
2022-07-16 07:00:00,6.8335,6.3374,0.04409,26.2235,16.4392,22.3198,1
2022-07-16 07:20:00,5.8986,8.2657,0.03513,23.7127,8.8915,38.6734,0
2022-07-16 07:40:00,19.8316,8.954,0.04267,19.826,13.7226,20.2459,1
2022-07-16 08:00:00,18.558,7.0619,0.04216,20.3725,8.7287,34.5792,1
2022-07-16 08:20:00,11.977,6.0456,0.01654,21.6913,25.7574,38.041,1
2022-07-16 08:40:00,18.7804,5.7095,0.03371,26.5736,15.747,27.4009,1
2022-07-16 09:00:00,16.5226,7.2717,0.04147,18.1329,15.8321,34.4736,1
2022-07-16 09:20:00,14.2503,6.3803,0.03879,28.9389,4.4384,33.0396,1
2022-07-16 09:40:00,16.5451,7.2272,0.02213,24.4871,34.7454,22.8381,0
2022-07-16 10:00:00,12.2665,6.9478,0.0256,26.853,24.6827,29.5046,0
2022-07-16 10:20:00,15.9549,5.9506,0.02798,21.7362,23.2787,24.1765,1
2022-07-16 10:40:00,7.6381,7.8117,0.01822,19.5673,36.6941,18.8645,1
2022-07-16 11:00:00,15.3783,5.9226,0.04017,25.9253,34.7811,38.4943,1
2022-07-16 11:20:00,13.7737,8.5244,0.02307,20.7162,10.4981,20.4766,1
2022-07-16 11:40:00,12.1813,8.7171,0.01706,24.9581,33.1104,15.7694,1
2022-07-16 12:00:00,7.6197,5.7187,0.04439,28.5348,22.7716,15.1405,1
2022-07-16 12:20:00,5.7077,8.4352,0.03143,24.0926,30.8851,23.6488,0
2022-07-16 12:40:00,10.3693,8.8493,0.02505,29.8233,33.4734,20.4297,1
2022-07-16 13:00:00,8.6186,8.9169,0.01839,30.1986,35.6213,28.5165,1
2022-07-16 13:20:00,5.2377,7.6841,0.0426,20.7995,34.6275,39.6535,1
2022-07-16 13:40:00,14.0798,6.307,0.03826,23.9729,28.811,29.3872,1
2022-07-16 14:00:00,14.3061,8.6227,0.04215,30.0056,26.5974,21.0362,1
2022-07-16 14:20:00,17.0545,7.6846,0.04157,23.925,36.2572,19.4565,0
2022-07-16 14:40:00,7.9707,5.9908,0.02284,20.6776,30.3606,32.9432,1
2022-07-16 15:00:00,12.5951,7.8274,0.02102,23.9486,1.0968,17.3231,0
2022-07-16 15:20:00,14.3874,7.1514,0.04225,30.4154,31.4296,31.838,0
2022-07-16 15:40:00,9.6577,6.4474,0.03789,25.2898,8.181,16.0177,1
2022-07-16 16:00:00,13.5812,6.7084,0.01597,28.8999,8.6316,22.0709,0
2022-07-16 16:20:00,12.282,7.6098,0.03943,20.7596,36.4269,31.5778,1
2022-07-16 16:40:00,9.7496,5.8843,0.03492,20.0195,28.7752,16.9267,1
2022-07-16 17:00:00,17.6674,7.8912,0.01702,28.1086,18.5476,35.1438,0
2022-07-16 17:20:00,10.7364,6.0909,0.02889,28.3709,31.3533,16.459,1
2022-07-16 17:40:00,15.3543,7.1869,0.01818,24.8176,23.3487,36.0245,0
2022-07-16 18:00:00,17.7801,8.8806,0.04173,28.8098,37.956,18.0611,1
2022-07-16 18:20:00,18.527,7.7034,0.03863,30.8705,9.5503,25.38,0
2022-07-16 18:40:00,14.5531,6.458,0.0245,23.7227,32.9081,16.5825,1
2022-07-16 19:00:00,12.4273,7.4212,0.02828,18.1481,22.0564,26.9855,1
2022-07-16 19:20:00,13.8385,8.2171,0.01913,21.8902,5.8534,21.9099,1
2022-07-16 19:40:00,18.136,6.6482,0.03377,20.6815,1.1526,37.4834,1
2022-07-16 20:00:00,11.2492,8.1714,0.04461,18.4664,1.5907,15.035,1
2022-07-16 20:20:00,11.1174,5.8423,0.01709,23.7,26.5625,23.6504,1
2022-07-16 20:40:00,9.1242,6.1907,0.03268,22.0708,2.7473,28.7668,1
2022-07-16 21:00:00,8.6169,6.4943,0.04304,21.5132,27.8309,25.3593,1
2022-07-16 21:20:00,13.3691,5.7359,0.02346,19.9332,24.7454,29.1007,1
2022-07-16 21:40:00,9.8386,7.9495,0.02582,30.5421,14.4585,16.9318,0
2022-07-16 22:00:00,8.9443,7.4308,0.03649,19.0016,18.9426,22.4999,1
2022-07-16 22:20:00,16.6346,5.5594,0.04142,25.2278,22.0673,24.9694,1
2022-07-16 22:40:00,18.1285,7.5896,0.02484,30.6753,13.9617,28.6998,0
2022-07-16 23:00:00,5.9938,7.4148,0.03833,29.8386,27.1061,35.3,0
2022-07-16 23:20:00,13.9004,6.0825,0.03419,18.271,33.7718,32.0184,1
2022-07-16 23:40:00,9.9726,6.4603,0.0422,24.4571,7.3689,28.3072,1
2022-07-17 00:00:00,6.9991,6.554,0.03791,22.9437,17.7284,29.4285,0
2022-07-17 00:20:00,8.806,7.6117,0.03391,21.4936,26.7901,36.2213,1
2022-07-17 00:40:00,7.7626,8.741,0.02949,22.5406,10.9922,35.4606,1
2022-07-17 01:00:00,6.157,7.9927,0.04266,19.0866,17.2525,15.9738,1
2022-07-17 01:20:00,7.6481,7.6222,0.01992,19.5469,15.7084,15.6994,1
2022-07-17 01:40:00,10.6878,6.0704,0.01507,23.3476,8.5444,15.9987,1
2022-07-17 02:00:00,15.9325,6.1111,0.02162,30.786,32.5175,29.7437,1
2022-07-17 02:20:00,8.4584,8.2471,0.0268,18.4704,26.358,37.2216,1
2022-07-17 02:40:00,14.7071,8.0554,0.04207,23.1713,10.5456,19.4216,0
2022-07-17 03:00:00,8.8418,6.5304,0.01571,26.597,28.8175,23.8038,0
2022-07-17 03:20:00,5.1728,6.5451,0.01696,30.8709,20.6556,37.4703,0
2022-07-17 03:40:00,11.7995,6.29,0.04474,20.7495,37.0326,15.563,1
2022-07-17 04:00:00,10.6024,7.2884,0.03334,18.0634,18.5334,39.8309,1
2022-07-17 04:20:00,12.7066,5.715,0.02897,24.5856,11.699,29.8374,1
2022-07-17 04:40:00,17.7007,5.685,0.01799,19.0347,19.476,20.8176,1
2022-07-17 05:00:00,14.217,5.8928,0.03509,18.9356,9.1409,17.4949,1
2022-07-17 05:20:00,12.3784,8.9881,0.02348,24.7794,35.4099,28.2966,1
2022-07-17 05:40:00,8.9226,8.5677,0.02876,20.3904,36.2265,22.3551,1
2022-07-17 06:00:00,12.0254,8.2168,0.03439,22.8083,32.121,17.9523,0
2022-07-17 06:20:00,6.5805,7.9959,0.02033,29.3491,12.7862,29.0139,0
2022-07-17 06:40:00,9.435,6.1658,0.03092,25.8555,16.4103,38.1765,1
2022-07-17 07:00:00,7.1914,7.0681,0.04315,28.7838,17.4391,30.7252,0
2022-07-17 07:20:00,14.9751,8.377,0.02994,20.7244,26.1842,20.6362,1
2022-07-17 07:40:00,8.9318,8.2394,0.03707,23.5434,36.2324,27.9597,0
2022-07-17 08:00:00,9.0691,7.0598,0.0341,30.3963,16.8695,24.5023,0
2022-07-17 08:20:00,10.8261,7.7231,0.03572,24.244,35.3302,30.2712,0
2022-07-17 08:40:00,9.6742,8.8566,0.04156,22.0309,33.694,16.2269,1
2022-07-17 09:00:00,10.5144,7.5538,0.02686,21.4808,15.964,22.5793,1
2022-07-17 09:20:00,14.2268,8.027,0.01737,21.8106,39.6089,26.8885,1
2022-07-17 09:40:00,11.2105,6.1746,0.0325,30.5466,22.5609,15.725,1
2022-07-17 10:00:00,12.5367,6.0235,0.02356,20.9292,35.5873,23.383,1
2022-07-17 10:20:00,11.3983,8.5776,0.04262,22.5294,26.4535,28.0917,1
2022-07-17 10:40:00,9.1891,5.9458,0.03986,25.418,8.8392,32.9253,1
2022-07-17 11:00:00,18.232,8.3318,0.04363,19.2735,9.6036,38.6507,1
2022-07-17 11:20:00,9.868,8.8306,0.04473,25.4093,22.7999,39.7857,1
2022-07-17 11:40:00,17.712,8.2721,0.016,28.2632,37.2525,32.1394,0
2022-07-17 12:00:00,19.334,7.3274,0.04239,21.4433,14.6043,28.8476,1
2022-07-17 12:20:00,11.2761,7.4842,0.02251,20.6449,20.6893,21.5608,1
2022-07-17 12:40:00,9.6211,7.7756,0.01951,28.1932,35.7461,31.7287,0
2022-07-17 13:00:00,12.7655,6.1882,0.02455,22.5336,20.9322,38.1262,1
2022-07-17 13:20:00,15.0489,6.1134,0.02388,25.5552,33.4695,15.5988,1
2022-07-17 13:40:00,8.1643,8.2155,0.03053,25.7003,18.3039,28.8407,0
2022-07-17 14:00:00,7.5561,8.8156,0.04367,19.4687,21.8759,24.2484,1
2022-07-17 14:20:00,19.9233,6.4696,0.01905,26.1044,24.3612,37.1864,1
2022-07-17 14:40:00,6.8741,8.0441,0.03177,23.3731,35.8361,15.9037,0
2022-07-17 15:00:00,14.4283,7.1941,0.0445,24.1372,6.9279,38.5482,0
2022-07-17 15:20:00,14.948,7.744,0.031,19.2993,23.048,30.1175,1
2022-07-17 15:40:00,10.3338,8.0829,0.02184,21.5802,21.2915,35.2054,1
2022-07-17 16:00:00,16.5035,6.4526,0.03486,29.2175,29.1772,33.8484,1
2022-07-17 16:20:00,16.8803,8.0591,0.03078,24.4482,11.8244,39.9637,0
2022-07-17 16:40:00,18.7468,7.2601,0.02558,23.5573,4.4639,29.3125,0
2022-07-17 17:00:00,9.7012,7.9211,0.04039,20.4402,31.9716,17.7345,1
2022-07-17 17:20:00,17.9789,6.79,0.01661,25.9184,9.3474,32.4328,0
2022-07-17 17:40:00,7.9613,8.0044,0.0161,22.76,1.9023,19.7499,0
2022-07-17 18:00:00,6.2504,8.0412,0.01833,21.7302,26.6926,39.0661,1
2022-07-17 18:20:00,7.0697,6.9088,0.03091,18.088,20.2414,29.1761,1
2022-07-17 18:40:00,9.4434,7.032,0.02282,26.5487,10.7357,33.2983,0
2022-07-17 19:00:00,9.1287,6.7114,0.03568,24.7467,21.6443,18.8515,0
2022-07-17 19:20:00,18.2206,8.0215,0.03198,30.0438,20.3845,34.2283,0
2022-07-17 19:40:00,5.3048,7.3456,0.04383,18.4188,27.4611,33.124,1
2022-07-17 20:00:00,6.7083,8.5785,0.04226,30.9613,7.595,23.3384,1
2022-07-17 20:20:00,13.4934,7.1032,0.03404,21.4676,14.0423,33.8272,1
2022-07-17 20:40:00,9.2369,6.1869,0.04083,25.8311,25.1141,23.2908,1
2022-07-17 21:00:00,17.2223,8.1592,0.01747,26.4293,9.3463,35.1424,0
2022-07-17 21:20:00,6.0265,7.3985,0.02682,26.6167,39.863,32.3891,0
2022-07-17 21:40:00,16.1093,6.4434,0.02603,30.5092,3.6544,17.3589,1
2022-07-17 22:00:00,18.9989,5.9588,0.03642,19.418,17.8644,35.8178,1
2022-07-17 22:20:00,15.1534,8.1217,0.03834,26.4179,35.7442,17.1027,0
2022-07-17 22:40:00,5.5572,8.1413,0.0352,19.3132,33.9029,28.6243,1
2022-07-17 23:00:00,7.4902,8.033,0.03217,27.6591,6.0465,23.4962,0
2022-07-17 23:20:00,13.7392,7.0538,0.01963,26.7993,13.356,25.1402,0
2022-07-17 23:40:00,9.3182,7.8107,0.02786,18.1949,27.5467,35.5505,1
2022-07-18 00:00:00,9.9249,6.5355,0.03344,24.2909,22.1001,21.1236,0
2022-07-18 00:20:00,11.5584,8.9759,0.02433,24.9588,5.577,22.6047,1
2022-07-18 00:40:00,15.8232,8.4762,0.01644,27.7853,11.1333,23.2011,0
2022-07-18 01:00:00,11.0007,8.3359,0.01581,20.3386,25.9517,28.375,1
2022-07-18 01:20:00,16.4478,8.0107,0.03018,29.9723,32.1889,25.3904,0
2022-07-18 01:40:00,9.2994,6.0976,0.03691,24.0178,14.8349,29.6071,1
2022-07-18 02:00:00,10.4498,7.4911,0.04075,30.7036,17.1396,36.9676,0
2022-07-18 02:20:00,18.5745,8.5181,0.02135,27.282,16.5236,35.7344,1
2022-07-18 02:40:00,15.4212,5.5916,0.01859,25.4862,26.3504,24.3395,1
2022-07-18 03:00:00,6.5911,7.5234,0.03968,24.2083,16.0688,21.0288,0
2022-07-18 03:20:00,15.9953,7.2232,0.04037,23.8213,1.3979,17.3351,0
2022-07-18 03:40:00,10.3861,7.6259,0.01784,22.9936,13.7345,22.6423,0
2022-07-18 04:00:00,12.1053,6.6677,0.03818,22.943,18.8415,18.0252,0
2022-07-18 04:20:00,10.1886,8.1039,0.01562,27.5587,21.4907,25.6586,0
2022-07-18 04:40:00,12.7364,7.0845,0.03465,30.4404,10.0751,25.7598,0
2022-07-18 05:00:00,8.4621,7.3636,0.03857,30.6308,34.5325,19.2837,0
2022-07-18 05:20:00,8.1922,6.4871,0.01783,30.1907,14.1573,30.2508,1
2022-07-18 05:40:00,6.8632,6.756,0.0354,29.1947,17.0154,23.2901,0
2022-07-18 06:00:00,15.0861,7.8671,0.02634,25.2419,15.409,16.1485,0
2022-07-18 06:20:00,10.6789,6.7463,0.03175,20.0819,15.6469,27.1935,1
2022-07-18 06:40:00,7.318,8.4455,0.03145,18.1254,23.7699,37.2233,1
2022-07-18 07:00:00,9.8375,6.7091,0.04311,18.0659,12.9397,21.48,1
2022-07-18 07:20:00,10.2521,5.9408,0.01589,29.5074,6.2689,25.5152,1
2022-07-18 07:40:00,18.3896,7.4195,0.03901,21.4573,21.7938,16.4754,1
2022-07-18 08:00:00,16.4887,8.409,0.02471,20.1675,15.1196,19.1864,1
2022-07-18 08:20:00,11.023,6.6863,0.0397,26.4627,11.4072,15.283,0
2022-07-18 08:40:00,15.5705,6.5503,0.02101,23.1233,1.7141,21.7938,0
2022-07-18 09:00:00,8.2619,7.7002,0.03706,26.6779,4.4223,35.5248,0
2022-07-18 09:20:00,17.2341,7.8776,0.03223,25.2399,16.1875,39.7253,0
2022-07-18 09:40:00,10.719,7.8888,0.03029,20.7213,16.175,30.2109,1
2022-07-18 10:00:00,12.9511,5.88,0.01931,30.0666,37.0552,28.7517,1
2022-07-18 10:20:00,14.7908,8.3301,0.03449,22.1263,32.1208,27.8601,0
2022-07-18 10:40:00,9.7113,6.4337,0.0316,22.7562,3.9137,36.2779,1
2022-07-18 11:00:00,19.3636,6.0089,0.02556,20.0243,7.1127,35.3571,1
2022-07-18 11:20:00,9.6744,8.4423,0.04245,21.3563,26.2075,30.582,1
2022-07-18 11:40:00,17.9141,5.8175,0.0349,23.0579,3.7276,17.4712,1
2022-07-18 12:00:00,12.2446,6.2782,0.01887,23.4473,15.1367,32.6299,1
2022-07-18 12:20:00,15.7788,7.1971,0.03508,19.6627,2.131,37.1831,1
2022-07-18 12:40:00,5.5556,5.7201,0.04206,30.3716,29.3552,38.9585,1
2022-07-18 13:00:00,17.6506,8.2377,0.03831,24.298,29.0001,32.0299,0
2022-07-18 13:20:00,7.6074,7.3551,0.02117,30.5012,31.9642,38.1784,0
2022-07-18 13:40:00,12.9391,6.9734,0.03978,28.7068,35.5378,15.0133,0
2022-07-18 14:00:00,17.1675,7.9743,0.03813,22.7932,34.5095,22.7863,0
2022-07-18 14:20:00,16.8714,6.6129,0.02541,19.5761,3.349,18.7309,1
2022-07-18 14:40:00,13.7663,8.8486,0.04097,30.8518,36.1915,20.0316,1
2022-07-18 15:00:00,11.0299,6.6527,0.03742,18.9345,1.673,36.1178,1
2022-07-18 15:20:00,8.6202,7.2638,0.02151,29.3547,34.4145,32.2877,0
2022-07-18 15:40:00,12.6109,5.9633,0.04158,29.551,34.3762,17.2701,1
2022-07-18 16:00:00,9.0573,6.7412,0.03462,30.1523,29.1296,37.8631,0
2022-07-18 16:20:00,18.9481,7.4584,0.02891,25.9739,39.4762,19.1069,0
2022-07-18 16:40:00,13.8979,6.7345,0.02522,18.6108,18.049,38.3412,1
2022-07-18 17:00:00,6.9545,7.2694,0.02646,24.177,5.1332,30.8187,0
2022-07-18 17:20:00,14.9233,6.9275,0.01861,30.1726,15.571,22.5648,0
2022-07-18 17:40:00,13.3872,8.5011,0.03479,19.2049,24.8939,33.1132,1
2022-07-18 18:00:00,7.1013,7.1554,0.03267,29.2172,8.7822,19.6106,0
2022-07-18 18:20:00,7.6536,5.6815,0.03114,22.0219,28.241,25.6116,1
2022-07-18 18:40:00,13.9406,8.1912,0.03499,24.6389,8.1819,39.2318,0
2022-07-18 19:00:00,17.1289,6.1807,0.02536,18.4245,34.519,29.8978,1
2022-07-18 19:20:00,8.2285,5.7613,0.02985,19.9957,22.0246,22.6302,1
2022-07-18 19:40:00,8.8191,8.5924,0.03595,24.4841,26.378,22.0953,1
2022-07-18 20:00:00,12.8817,8.3475,0.02855,18.2094,33.0656,31.5228,1
2022-07-18 20:20:00,17.8423,7.7012,0.03136,21.2391,34.0563,19.777,1
2022-07-18 20:40:00,12.8308,6.8714,0.03385,23.6982,22.171,20.8879,0
2022-07-18 21:00:00,18.5382,6.3141,0.02928,26.7142,14.8601,39.7534,1
2022-07-18 21:20:00,13.7109,6.1919,0.02624,22.3761,8.0337,35.2681,1
2022-07-18 21:40:00,10.0751,6.2739,0.02997,20.5429,25.9735,22.9446,1
2022-07-18 22:00:00,13.3352,6.8767,0.02474,20.5885,15.8398,34.2446,1
2022-07-18 22:20:00,7.4077,8.5017,0.02835,27.9068,20.8958,16.7494,1
2022-07-18 22:40:00,16.7592,7.2508,0.03609,21.2739,39.9963,29.7683,1
2022-07-18 23:00:00,9.3188,7.127,0.04175,19.9447,22.5401,21.9024,1
2022-07-18 23:20:00,9.8271,6.8312,0.04305,29.9112,26.6,16.9923,0
2022-07-18 23:40:00,8.2843,8.1993,0.02436,22.8241,14.0011,30.2149,0
2022-07-19 00:00:00,12.6977,5.7025,0.04299,22.209,14.1125,19.1984,1
2022-07-19 00:20:00,8.4743,8.9752,0.02814,22.9426,15.4212,24.3489,1
2022-07-19 00:40:00,12.905,6.4384,0.03197,19.8095,21.1502,38.5116,1
2022-07-19 01:00:00,9.6495,7.823,0.03174,23.1569,34.7288,37.3258,0
2022-07-19 01:20:00,13.0723,7.6451,0.03866,27.7536,1.0495,25.6126,0
2022-07-19 01:40:00,12.5683,7.4108,0.02415,25.1817,4.6558,22.049,0
2022-07-19 02:00:00,15.0361,6.9935,0.02389,23.2467,36.1782,24.5709,0
2022-07-19 02:20:00,9.3643,5.6395,0.0314,29.2086,31.5714,34.9913,1
2022-07-19 02:40:00,14.0524,6.1989,0.02773,20.7922,31.899,20.1164,1
2022-07-19 03:00:00,6.0468,6.7376,0.03533,23.7183,29.4494,34.4376,0
2022-07-19 03:20:00,10.9353,8.2195,0.02904,22.8787,12.1601,17.5696,0
2022-07-19 03:40:00,10.9701,6.8379,0.02583,21.7623,14.678,39.8848,1
2022-07-19 04:00:00,13.1377,8.2546,0.02788,25.1611,26.3,32.185,0
2022-07-19 04:20:00,12.3603,8.8819,0.04492,22.0741,37.2833,32.2859,1
2022-07-19 04:40:00,16.8078,8.3805,0.0197,26.4476,15.4322,30.8606,0
2022-07-19 05:00:00,11.7538,6.6291,0.0237,28.1295,6.3293,38.0569,0
2022-07-19 05:20:00,18.0028,6.1604,0.01638,23.1103,12.9591,35.3357,1
2022-07-19 05:40:00,19.3927,8.0201,0.03575,27.4893,12.0106,36.1801,0
2022-07-19 06:00:00,7.8275,7.1817,0.04201,30.5562,27.5288,39.3068,0
2022-07-19 06:20:00,6.8173,8.6812,0.03185,28.4535,37.3614,29.719,1
